unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, dv,
g20230530_soc0p_ch, 2023-08-11:11:27:24,   63850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.508,    8.000,      8.000,       nan, 13.259, 13.700,  0.160, 13.259,    nan,    nan,    nan,    nan,  0.797,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:27:49,   63875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.508,    8.000,      8.000,       nan, 13.259, 13.700,  0.160, 13.259,    nan,    nan,    nan,    nan,  0.797,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:28:14,   63900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.508,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.798,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:28:39,   63925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.798,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:29:04,   63950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.799,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:29:29,   63975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.799,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:29:54,   64000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.800,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:30:19,   64025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.801,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:30:44,   64050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.801,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:31:09,   64075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.802,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:31:34,   64100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.260, 13.700,  0.160, 13.260,    nan,    nan,    nan,    nan,  0.802,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:31:59,   64125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.509,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.803,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:32:24,   64150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.803,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:32:49,   64175.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.804,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:33:14,   64200.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.804,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:33:39,   64225.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.805,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:34:04,   64250.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.806,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:34:29,   64275.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.806,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:34:54,   64300.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.807,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:35:19,   64325.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.261, 13.700,  0.160, 13.261,    nan,    nan,    nan,    nan,  0.807,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:35:44,   64350.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.510,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.808,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:36:09,   64375.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.808,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:36:34,   64400.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.809,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:36:59,   64425.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.809,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:37:24,   64450.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.810,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:37:49,   64475.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.811,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:38:14,   64500.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.811,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:38:39,   64525.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.812,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:39:04,   64550.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.262, 13.700,  0.160, 13.262,    nan,    nan,    nan,    nan,  0.812,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:39:29,   64575.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.511,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.813,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:39:54,   64600.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.813,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:40:19,   64625.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.814,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:40:44,   64650.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.814,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:41:09,   64675.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.815,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:41:34,   64700.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.816,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:41:59,   64725.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.816,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:42:24,   64750.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.817,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:42:49,   64775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.263, 13.700,  0.160, 13.263,    nan,    nan,    nan,    nan,  0.817,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:43:14,   64800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.512,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.818,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:43:39,   64825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.818,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:44:04,   64850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.819,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:44:29,   64875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.819,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:44:54,   64900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.820,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:45:19,   64925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.821,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:45:44,   64950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.821,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:46:09,   64975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.822,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:46:34,   65000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.264, 13.700,  0.160, 13.264,    nan,    nan,    nan,    nan,  0.822,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:46:59,   65025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.513,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.823,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:47:24,   65050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.823,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:47:49,   65075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.824,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:48:14,   65100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.824,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:48:39,   65125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.825,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:49:04,   65150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.826,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:49:29,   65175.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.826,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:49:54,   65200.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.827,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:50:19,   65225.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.265, 13.700,  0.160, 13.265,    nan,    nan,    nan,    nan,  0.827,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:50:44,   65250.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.514,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.828,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:51:09,   65275.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.828,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:51:34,   65300.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.829,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:51:59,   65325.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.829,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:52:24,   65350.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.830,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:52:49,   65375.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.831,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:53:14,   65400.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.831,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:53:39,   65425.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.832,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:54:04,   65450.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.266, 13.700,  0.160, 13.266,    nan,    nan,    nan,    nan,  0.832,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:54:29,   65475.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.515,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.833,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:54:54,   65500.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.833,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:55:19,   65525.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.834,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:55:44,   65550.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.834,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:56:09,   65575.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.835,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:56:34,   65600.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.836,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:56:59,   65625.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.836,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:57:24,   65650.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.837,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:57:49,   65675.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.267, 13.700,  0.160, 13.267,    nan,    nan,    nan,    nan,  0.837,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:58:14,   65700.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.516,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.838,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:58:39,   65725.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.838,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:59:04,   65750.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.839,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:59:29,   65775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.839,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:11:59:54,   65800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.840,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:00:19,   65825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.841,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:00:44,   65850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.841,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:01:09,   65875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.842,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:01:34,   65900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.268, 13.700,  0.160, 13.268,    nan,    nan,    nan,    nan,  0.842,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:01:59,   65925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.517,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.843,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:02:24,   65950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.843,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:02:49,   65975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.844,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:03:14,   66000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.844,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:03:39,   66025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.845,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:04:04,   66050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.846,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:04:29,   66075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.846,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:04:54,   66100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.847,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:05:19,   66125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.269, 13.700,  0.160, 13.269,    nan,    nan,    nan,    nan,  0.847,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-11:12:05:44,   66150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.518,    8.000,      8.000,       nan, 13.270, 13.700,  0.160, 13.270,    nan,    nan,    nan,    nan,  0.848,  0.000,  0.089,
